title,genre
"Blow Out","Thriller"
"Getaway","Action"
"Getaway","Crime"
"The Ice Storm","Drama"
"And So It Goes","Comedy"
"And So It Goes","Drama"
"And So It Goes","Romance"
"Troop Beverly Hills","Adventure"
"Troop Beverly Hills","Comedy"
"Troop Beverly Hills","Family"
"Being Julia","Comedy"
"Being Julia","Drama"
"Being Julia","Romance"
"Dragonslayer","Fantasy"
"The Last Station","Drama"
"The Last Station","Romance"
"Ed Wood","Comedy"
"Ed Wood","Drama"
"Ed Wood","History"
"Labor Day","Drama"
"RockNRolla","Action"
"RockNRolla","Crime"
"RockNRolla","Thriller"
"Megaforce","Adventure"
"Megaforce","Action"
"Megaforce","Science Fiction"
"Hamlet","Drama"
"Mao's Last Dancer","Drama"
"Mao's Last Dancer","Romance"
"Midnight Special","Adventure"
"Midnight Special","Drama"
"Midnight Special","Science Fiction"
"Anything Else","Comedy"
"Anything Else","Romance"
"The Railway Man","Drama"
"The Railway Man","History"
"Das weisse Band","Crime"
"Das weisse Band","Drama"
"Das weisse Band","Mystery"
"Restoration","Horror"
"The Wraith","Romance"
"The Wraith","Science Fiction"
"The Wraith","Horror"
"The Wraith","Action"
"The Wraith","Crime"
"Salton Sea","Drama"
"Salton Sea","Mystery"
"Salton Sea","Thriller"
"The Informers","Drama"
"Carlos","Crime"
"Carlos","Drama"
"Carlos","Thriller"
"Carlos","History"
"I Come with the Rain","Thriller"
"I Come with the Rain","Drama"
"One Man's Hero","Western"
"One Man's Hero","Action"
"One Man's Hero","Drama"
"One Man's Hero","History"
"Day of the Dead","Horror"
"Day of the Dead","Science Fiction"
"I Am Wrath","Action"
"I Am Wrath","Crime"
"I Am Wrath","Drama"
"I Am Wrath","Thriller"
"Renaissance","Action"
"Renaissance","Animation"
"Renaissance","Science Fiction"
"Red Sonja","Adventure"
"Red Sonja","Fantasy"
"Red Sonja","Action"
"Red Lights","Thriller"
"Superbad","Comedy"
"Madea Goes to Jail","Comedy"
"Madea Goes to Jail","Crime"
"Madea Goes to Jail","Drama"
"Wolves","Horror"
"Wolves","Action"
"Hoodwinked!","Animation"
"Hoodwinked!","Comedy"
"Hoodwinked!","Family"
"Hotel Rwanda","Drama"
"Hotel Rwanda","History"
"Hotel Rwanda","War"
"Hitman","Action"
"Hitman","Crime"
"Hitman","Drama"
"Hitman","Thriller"
"Black Nativity","Drama"
"Black Nativity","Music"
"The Prince","Thriller"
"The Prince","Action"
"City of Ghosts","Thriller"
"The Others","Horror"
"The Others","Drama"
"The Others","Mystery"
"The Others","Thriller"
"Aliens","Horror"
"Aliens","Action"
"Aliens","Thriller"
"Aliens","Science Fiction"
"My Fair Lady","Drama"
"My Fair Lady","Family"
"My Fair Lady","Music"
"My Fair Lady","Romance"
"I Know What You Did Last Summer","Horror"
"I Know What You Did Last Summer","Thriller"
"I Know What You Did Last Summer","Mystery"
"Let's Be Cops","Comedy"
"Sideways","Comedy"
"Sideways","Drama"
"Sideways","Romance"
"Beerfest","Comedy"
"Halloween","Horror"
"Halloween","Thriller"
"Good Boy!","Comedy"
"Good Boy!","Family"
"Good Boy!","Science Fiction"
"The Best Man Holiday","Comedy"
"Smokin' Aces","Action"
"Smokin' Aces","Comedy"
"Smokin' Aces","Crime"
"Smokin' Aces","Thriller"
"Saw 3D","Horror"
"Saw 3D","Crime"
"40 Days and 40 Nights","Comedy"
"40 Days and 40 Nights","Romance"
"A Night at the Roxbury","Comedy"
"Beastly","Drama"
"Beastly","Fantasy"
"Beastly","Romance"
"The Hills Have Eyes","Horror"
"The Hills Have Eyes","Thriller"
"McFarland, USA","Drama"
"Lottery Ticket","Comedy"
"ATL","Drama"
"Pitch Perfect","Comedy"
"Pitch Perfect","Music"
"Pitch Perfect","Romance"
"Summer Catch","Drama"
"Summer Catch","Comedy"
"Summer Catch","Romance"
"A Simple Plan","Drama"
"A Simple Plan","Crime"
"A Simple Plan","Thriller"
"They","Horror"
"They","Thriller"
"The Adventures of Elmo in Grouchland","Family"
"Brooklyn's Finest","Crime"
"Brooklyn's Finest","Drama"
"Brooklyn's Finest","Thriller"
"55 Days at Peking","Action"
"55 Days at Peking","Drama"
"55 Days at Peking","History"
"Evil Dead","Horror"
"My Life in Ruins","Comedy"
"My Life in Ruins","Romance"
"American Dreamz","Comedy"
"American Dreamz","Drama"
"American Dreamz","Family"
"How She Move","Drama"
"Running Scared","Action"
"Running Scared","Crime"
"Running Scared","Drama"
"Running Scared","Thriller"
"Shanghai Surprise","Adventure"
"The Illusionist","Fantasy"
"The Illusionist","Drama"
"The Illusionist","Thriller"
"The Illusionist","Romance"
"Roar","Adventure"
"Roar","Thriller"
"Veronica Guerin","Drama"
"Veronica Guerin","Crime"
"Veronica Guerin","Thriller"
"Southland Tales","Action"
"Southland Tales","Adventure"
"Southland Tales","Comedy"
"Southland Tales","Drama"
"Southland Tales","Science Fiction"
"Southland Tales","Thriller"
"Chasseurs de dragons","Animation"
"Chasseurs de dragons","Family"
"Damnation Alley","Action"
"Damnation Alley","Adventure"
"Damnation Alley","Science Fiction"
"The Apparition","Horror"
"The Apparition","Thriller"
"My Girl","Comedy"
"My Girl","Drama"
"My Girl","Family"
"Wall Street","Crime"
"Wall Street","Drama"
"Sense and Sensibility","Drama"
"Sense and Sensibility","Romance"
"Becoming Jane","Drama"
"Becoming Jane","Romance"
"Sydney White","Comedy"
"House of Sand and Fog","Drama"
"Dead Poets Society","Drama"
"Dumb and Dumber","Comedy"
"When Harry Met Sally...","Comedy"
"When Harry Met Sally...","Romance"
"When Harry Met Sally...","Drama"
"The Verdict","Drama"
"Road Trip","Comedy"
"Road Trip","Adventure"
"Varsity Blues","Comedy"
"Varsity Blues","Drama"
"Varsity Blues","Romance"
"The Artist","Drama"
"The Artist","Comedy"
"The Artist","Romance"
"The Unborn","Horror"
"The Unborn","Thriller"
"The Unborn","Mystery"
"Moonrise Kingdom","Comedy"
"Moonrise Kingdom","Drama"
"Moonrise Kingdom","Romance"
"The Young Messiah","Drama"
"The Master of Disguise","Comedy"
"The Master of Disguise","Family"
"El laberinto del fauno","Fantasy"
"El laberinto del fauno","Drama"
"El laberinto del fauno","War"
"See Spot Run","Action"
"See Spot Run","Comedy"
"See Spot Run","Family"
"Baby Boy","Crime"
"Baby Boy","Drama"
"Baby Boy","Romance"
"The Roommate","Thriller"
"The Roommate","Drama"
"The Roommate","Horror"
"Joe Dirt","Mystery"
"Joe Dirt","Adventure"
"Joe Dirt","Comedy"
"Joe Dirt","Romance"
"Joe Dirt","Drama"
"Double Impact","Thriller"
"Double Impact","Action"
"Double Impact","Crime"
"Double Impact","Drama"
"Hot Fuzz","Crime"
"Hot Fuzz","Action"
"Hot Fuzz","Comedy"
"The Women","Comedy"
"The Women","Drama"
"The Women","Romance"
"Vicky Cristina Barcelona","Drama"
"Vicky Cristina Barcelona","Romance"
"Boys and Girls","Comedy"
"Boys and Girls","Drama"
"Boys and Girls","Romance"
"White Oleander","Drama"
"Jennifer's Body","Comedy"
"Jennifer's Body","Horror"
"Drowning Mona","Comedy"
"Drowning Mona","Crime"
"Drowning Mona","Mystery"
"Radio Days","Comedy"
"Radio Days","Drama"
"Remember Me","Drama"
"Remember Me","Romance"
"How to Deal","Drama"
"How to Deal","Comedy"
"How to Deal","Romance"
"My Stepmother is an Alien","Comedy"
"My Stepmother is an Alien","Science Fiction"
"Philadelphia","Drama"
"The Thirteenth Floor","Thriller"
"The Thirteenth Floor","Science Fiction"
"The Thirteenth Floor","Mystery"
"The Cookout","Comedy"
"The Cookout","Drama"
"Meteor","Action"
"Meteor","Science Fiction"
"Meteor","Thriller"
"Duets","Comedy"
"Duets","Drama"
"Duets","Music"
"Hollywood Ending","Comedy"
"Hollywood Ending","Drama"
"Detroit Rock City","Comedy"
"Detroit Rock City","Music"
"Highlander","Adventure"
"Highlander","Action"
"Highlander","Fantasy"
"Things We Lost in the Fire","Drama"
"Steel","Science Fiction"
"Steel","Action"
"Steel","Adventure"
"The Immigrant","Drama"
"The Immigrant","Romance"
"The White Countess","Drama"
"The White Countess","History"
"The White Countess","Family"
"The White Countess","Romance"
"Trance","Thriller"
"Trance","Crime"
"Trance","Drama"
"Trance","Mystery"
"Soul Plane","Romance"
"Soul Plane","Comedy"
"Bienvenue chez les ch'tis","Comedy"
"Good","Drama"
"Enter the Void","Fantasy"
"Enter the Void","Drama"
"Vamps","Comedy"
"Vamps","Romance"
"Vamps","Horror"
"Zulu","Crime"
"Zulu","Drama"
"Zulu","Thriller"
"The Homesman","Western"
"The Homesman","Drama"
"Juwanna Mann","Comedy"
"Juwanna Mann","Drama"
"Ararat","War"
"Ararat","Drama"
"Madison","Action"
"Madison","Adventure"
"Madison","Drama"
"Slow Burn","Mystery"
"Slow Burn","Crime"
"Slow Burn","Drama"
"Slow Burn","Thriller"
"Wasabi","Drama"
"Wasabi","Action"
"Wasabi","Comedy"
"Slither","Comedy"
"Slither","Horror"
"Slither","Science Fiction"
"Beverly Hills Cop","Action"
"Beverly Hills Cop","Comedy"
"Beverly Hills Cop","Crime"
"Home Alone","Comedy"
"Home Alone","Family"
"Three Men and a Baby","Family"
"Three Men and a Baby","Comedy"
"Three Men and a Baby","Drama"
"Tootsie","Comedy"
"Tootsie","Romance"
"Top Gun","Action"
"Top Gun","Romance"
"Top Gun","War"
"American Beauty","Drama"
"The King's Speech","Drama"
"The King's Speech","History"
"Twins","Comedy"
"The Yellow Handkerchief","Drama"
"The Yellow Handkerchief","Romance"
"The Color Purple","Drama"
"The Imitation Game","History"
"The Imitation Game","Drama"
"The Imitation Game","Thriller"
"The Imitation Game","War"
"Private Benjamin","Comedy"
"Coal Miner's Daughter","Drama"
"Coal Miner's Daughter","Music"
"Diary of a Wimpy Kid","Comedy"
"Diary of a Wimpy Kid","Family"
"Mama","Horror"
"National Lampoon's Vacation","Comedy"
"National Lampoon's Vacation","Adventure"
"National Lampoon's Vacation","Romance"
"The Queen","Drama"
"Beetlejuice","Fantasy"
"Beetlejuice","Comedy"
"Why Did I Get Married?","Comedy"
"Why Did I Get Married?","Drama"
"Little Women","Drama"
"Little Women","Romance"
"The Woman in Black","Drama"
"The Woman in Black","Horror"
"The Woman in Black","Thriller"
"When a Stranger Calls","Horror"
"When a Stranger Calls","Thriller"
"Big Fat Liar","Comedy"
"Big Fat Liar","Family"
"The Deer Hunter","Drama"
"The Deer Hunter","War"
"Wag the Dog","Comedy"
"Wag the Dog","Drama"
"The Lizzie McGuire Movie","Family"
"The Lizzie McGuire Movie","Comedy"
"Snitch","Thriller"
"Snitch","Drama"
"Krampus","Horror"
"Krampus","Comedy"
"Krampus","Fantasy"
"The Faculty","Horror"
"The Faculty","Mystery"
"The Faculty","Science Fiction"
"What's Love Got to Do with It","Drama"
"What's Love Got to Do with It","Music"
"Cop Land","Action"
"Cop Land","Crime"
"Cop Land","Drama"
"Not Another Teen Movie","Comedy"
"End of Watch","Crime"
"End of Watch","Drama"
"End of Watch","Thriller"
"The Skulls","Crime"
"The Skulls","Drama"
"The Skulls","Thriller"
"The Theory of Everything","Drama"
"The Theory of Everything","Romance"
"Malibu's Most Wanted","Comedy"
"Malibu's Most Wanted","Crime"
"Where the Heart Is","Comedy"
"Where the Heart Is","Drama"
"Where the Heart Is","Romance"
"Lawrence of Arabia","Adventure"
"Lawrence of Arabia","Drama"
"Lawrence of Arabia","History"
"Lawrence of Arabia","War"
"Halloween II","Horror"
"Wild","Drama"
"The Last House on the Left","Crime"
"The Last House on the Left","Thriller"
"The Last House on the Left","Horror"
"The Last House on the Left","Drama"
"The Wedding Date","Comedy"
"The Wedding Date","Romance"
"The Princess Bride","Adventure"
"The Princess Bride","Family"
"The Princess Bride","Fantasy"
"The Princess Bride","Comedy"
"The Princess Bride","Romance"
"The Great Debaters","Drama"
"Drive","Drama"
"Drive","Action"
"Drive","Thriller"
"Drive","Crime"
"Confessions of a Teenage Drama Queen","Comedy"
"The Object of My Affection","Comedy"
"The Object of My Affection","Drama"
"The Object of My Affection","Romance"
"28 Weeks Later","Horror"
"28 Weeks Later","Thriller"
"28 Weeks Later","Science Fiction"
"When the Game Stands Tall","Drama"
"Because of Winn-Dixie","Comedy"
"Because of Winn-Dixie","Drama"
"Because of Winn-Dixie","Family"
"Love & Basketball","Action"
"Love & Basketball","Comedy"
"Love & Basketball","Drama"
"Love & Basketball","Romance"
"Grosse Pointe Blank","Action"
"Grosse Pointe Blank","Comedy"
"Grosse Pointe Blank","Thriller"
"Grosse Pointe Blank","Romance"
"All About Steve","Comedy"
"The Craft","Drama"
"The Craft","Fantasy"
"The Craft","Horror"
"The Craft","Thriller"
"Match Point","Drama"
"Match Point","Thriller"
"Match Point","Crime"
"Match Point","Romance"
"Ramona and Beezus","Comedy"
"Ramona and Beezus","Family"
"The Remains of the Day","Drama"
"The Remains of the Day","Romance"
"Boogie Nights","Drama"
"Nowhere to Run","Action"
"Nowhere to Run","Adventure"
"Nowhere to Run","Drama"
"Nowhere to Run","Thriller"
"Flicka","Drama"
"The Hills Have Eyes II","Horror"
"The Hills Have Eyes II","Thriller"
"Tuck Everlasting","Fantasy"
"Tuck Everlasting","Drama"
"Tuck Everlasting","Science Fiction"
"Tuck Everlasting","Romance"
"Tuck Everlasting","Family"
"The Marine","Action"
"The Marine","Adventure"
"The Marine","Drama"
"The Marine","Thriller"
"Keanu","Action"
"Keanu","Comedy"
"Country Strong","Drama"
"Country Strong","Romance"
"Disturbing Behavior","Mystery"
"Disturbing Behavior","Horror"
"Disturbing Behavior","Science Fiction"
"The Place Beyond the Pines","Drama"
"The Place Beyond the Pines","Crime"
"The November Man","Crime"
"The November Man","Action"
"The November Man","Thriller"
"Eye of the Beholder","Drama"
"Eye of the Beholder","Mystery"
"Eye of the Beholder","Thriller"
"The Hurt Locker","Drama"
"The Hurt Locker","Thriller"
"The Hurt Locker","War"
"Firestarter","Fantasy"
"Firestarter","Drama"
"Firestarter","Horror"
"Firestarter","Action"
"Firestarter","Thriller"
"Killing Them Softly","Crime"
"Killing Them Softly","Thriller"
"A Most Wanted Man","Thriller"
"Freddy Got Fingered","Comedy"
"U2 3D","Music"
"U2 3D","Documentary"
"Idlewild","Crime"
"Idlewild","Drama"
"Idlewild","Music"
"One Day","Drama"
"One Day","Romance"
"Whip It","Drama"
"Knockaround Guys","Crime"
"Knockaround Guys","Thriller"
"Confidence","Action"
"Confidence","Comedy"
"Confidence","Thriller"
"Confidence","Crime"
"The Muse","Fantasy"
"The Muse","Comedy"
"De-Lovely","Drama"
"De-Lovely","Music"
"New York Stories","Comedy"
"New York Stories","Drama"
"New York Stories","Romance"
"Barney's Great Adventure","Family"
"The Man with the Iron Fists","Action"
"Home Fries","Drama"
"Home Fries","Comedy"
"Home Fries","Romance"
"Here On Earth","Romance"
"Brazil","Comedy"
"Brazil","Science Fiction"
"Raise Your Voice","Music"
"Raise Your Voice","Drama"
"Raise Your Voice","Romance"
"The Big Lebowski","Comedy"
"The Big Lebowski","Crime"
"Black Snake Moan","Drama"
"Dark Blue","Action"
"Dark Blue","Crime"
"Dark Blue","Drama"
"Dark Blue","Thriller"
"A Mighty Heart","Drama"
"A Mighty Heart","Thriller"
"Whatever It Takes","Drama"
"Whatever It Takes","Comedy"
"Whatever It Takes","Romance"
"Boat Trip","Comedy"
"The Importance of Being Earnest","Comedy"
"The Importance of Being Earnest","Drama"
"The Importance of Being Earnest","History"
"The Importance of Being Earnest","Romance"
"The Love Letter","Comedy"
"The Love Letter","Drama"
"The Love Letter","Fantasy"
"The Love Letter","Romance"
"Hoot","Drama"
"Hoot","Family"
"In Bruges","Comedy"
"In Bruges","Drama"
"In Bruges","Crime"
"Peeples","Comedy"
"The Rocker","Comedy"
"The Rocker","Music"
"Post Grad","Comedy"
"Promised Land","Drama"
"Whatever Works","Comedy"
"Whatever Works","Romance"
"The In Crowd","Thriller"
"The Three Burials of Melquiades Estrada","Adventure"
"The Three Burials of Melquiades Estrada","Crime"
"The Three Burials of Melquiades Estrada","Drama"
"The Three Burials of Melquiades Estrada","Mystery"
"The Three Burials of Melquiades Estrada","Western"
"Jakob the Liar","Comedy"
"Jakob the Liar","Drama"
"Jakob the Liar","History"
"Kiss Kiss Bang Bang","Action"
"Kiss Kiss Bang Bang","Comedy"
"Kiss Kiss Bang Bang","Crime"
"Kiss Kiss Bang Bang","Mystery"
"Idle Hands","Thriller"
"Idle Hands","Comedy"
"Idle Hands","Horror"
"Mulholland Drive","Thriller"
"Mulholland Drive","Drama"
"Mulholland Drive","Mystery"
"Blood and Chocolate","Drama"
"Blood and Chocolate","Fantasy"
"Blood and Chocolate","Horror"
"Blood and Chocolate","Romance"
"You Will Meet a Tall Dark Stranger","Comedy"
"You Will Meet a Tall Dark Stranger","Drama"
"You Will Meet a Tall Dark Stranger","Romance"
"Never Let Me Go","Drama"
"Never Let Me Go","Romance"
"Never Let Me Go","Science Fiction"
"The Company","Drama"
"Transsiberian","Thriller"
"Transsiberian","Crime"
"Transsiberian","Mystery"
"The Clan of the Cave Bear","Adventure"
"The Clan of the Cave Bear","Drama"
"Crazy in Alabama","Comedy"
"Crazy in Alabama","Drama"
"Funny Games","Horror"
"Funny Games","Thriller"
"Funny Games","Crime"
"Listening","Drama"
"Listening","Thriller"
"Listening","Science Fiction"
"Felicia's Journey","Drama"
"Metropolis","Drama"
"Metropolis","Science Fiction"
"Banlieue 13","Action"
"Banlieue 13","Thriller"
"Banlieue 13","Science Fiction"
"Things to Do in Denver When You're Dead","Drama"
"Things to Do in Denver When You're Dead","Crime"
"Buffalo Soldiers","Drama"
"Buffalo Soldiers","Comedy"
"Buffalo Soldiers","War"
"Buffalo Soldiers","Crime"
"Buffalo Soldiers","Thriller"
"Ong Bak 2","Adventure"
"Ong Bak 2","Action"
"Ong Bak 2","Thriller"
"Centurion","Adventure"
"Centurion","Action"
"Centurion","Drama"
"Silent Trigger","Drama"
"Silent Trigger","Action"
"Silent Trigger","Thriller"
"The Midnight Meat Train","Mystery"
"The Midnight Meat Train","Drama"
"The Midnight Meat Train","Crime"
"The Midnight Meat Train","Thriller"
"The Midnight Meat Train","Horror"
"Winnie Mandela","Drama"
"The Son of No One","Drama"
"The Son of No One","Thriller"
"The Son of No One","Crime"
"All The Queen's Men","Action"
"All The Queen's Men","Comedy"
"All The Queen's Men","Drama"
"All The Queen's Men","History"
"The Good Night","Comedy"
"The Good Night","Drama"
"The Good Night","Romance"
"The Good Night","Fantasy"
"The Good Night","Music"
"Bathory","Drama"
"Bathory","Fantasy"
"Khumba","Animation"
"Khumba","Adventure"
"Khumba","Family"
"Chiamatemi Francesco - Il Papa della gente","Drama"
"Pandaemonium","Drama"
"Pandaemonium","Foreign"
"Groundhog Day","Romance"
"Groundhog Day","Fantasy"
"Groundhog Day","Drama"
"Groundhog Day","Comedy"
"Magic Mike XXL","Comedy"
"Magic Mike XXL","Drama"
"Magic Mike XXL","Music"
"Elle s'appelait Sarah","Drama"
"Elle s'appelait Sarah","War"
"Freedom","Drama"
"Unforgiven","Western"
"Manderlay","Drama"
"Slumdog Millionaire","Drama"
"Slumdog Millionaire","Romance"
"Fatal Attraction","Drama"
"Fatal Attraction","Romance"
"Fatal Attraction","Thriller"
"Pretty Woman","Romance"
"Pretty Woman","Comedy"
"Crocodile Dundee II","Adventure"
"Crocodile Dundee II","Comedy"
"Broken Horses","Thriller"
"Broken Horses","Mystery"
"Broken Horses","Drama"
"Broken Horses","Crime"
"Born on the Fourth of July","Drama"
"Born on the Fourth of July","War"
"Cool Runnings","Comedy"
"My Bloody Valentine","Mystery"
"My Bloody Valentine","Horror"
"Stomp the Yard","Drama"
"Stomp the Yard","Music"
"The Spy Who Loved Me","Adventure"
"The Spy Who Loved Me","Action"
"The Spy Who Loved Me","Thriller"
"Urban Legend","Horror"
"Urban Legend","Thriller"
"Good Deeds","Comedy"
"Good Deeds","Drama"
